nu_plus_1,mu_meV,x_pixel,y_row_from_top
0.3208106772120613,1.073397602726342,154,169.35714285714283
0.3213049925852694,1.0543161517204738,155,171.49999999999997
0.3217993079584775,1.0345986523477433,156,173.7142857142857
0.3222936233316856,1.015517201341875,157,175.85714285714283
0.3227879387048937,0.9964357503360062,158,178.00000000000003
0.32328225407810185,0.9773542993301383,159,180.1428571428571
0.32377656945130995,0.9576367999574078,160,182.35714285714283
0.32427088482451805,0.9372832522178147,161,184.64285714285714
0.32476520019772614,0.9175657528450842,162,186.85714285714283
0.32525951557093424,0.8984843018392161,163,188.99999999999997
0.32575383094414234,0.8787668024664854,164,191.2142857142857
0.3262481463173505,0.8584132547268926,165,193.49999999999997
0.3267424616905586,0.8380597069872997,166,195.78571428571428
0.3272367770637667,0.8189782559814314,167,197.92857142857142
0.3277310924369748,0.8011689017092876,168,199.92857142857142
0.3282254078101829,0.7846316441708683,169,201.78571428571428
0.328719723183391,0.7738188219342097,170,203.0
0.3292140385565991,0.7731827735673475,171,203.07142857142856
0.32970835392980724,0.7852676925377307,172,201.7142857142857
0.33020266930301534,0.8107096272122218,173,198.85714285714283
0.33069698467622344,0.850780674324545,174,194.35714285714286
0.33119130004943154,0.9054808338747011,175,188.2142857142857
0.33168561542263963,0.9735380091289643,176,180.57142857142858
0.33217993079584773,1.0511359098861623,177,171.85714285714283
0.33267424616905583,1.1338221975782583,178,162.57142857142856
0.333168561542264,1.2177805820040788,179,153.14285714285714
0.3336628769154721,1.301102918063037,180,143.78571428571428
0.3341571922886802,1.3787008188202348,181,135.07142857142856
0.3346515076618883,1.446121945707636,182,127.49999999999999
0.3351458230350964,1.5001860568909295,183,121.42857142857142
0.3356401384083045,1.5396210556363905,184,117.0
0.33613445378151263,1.565062990310882,185,114.14285714285712
0.33662876915472073,1.577147909281265,186,112.78571428571426
0.33712308452792883,1.5777839576481272,187,112.71428571428571
0.3376173999011369,1.5688792805120555,188,113.71428571428571
0.338111715274345,1.5555222648079476,189,115.21428571428571
0.3386060306475531,1.54216524910384,190,116.7142857142857
0.3391003460207612,1.5288082333997322,191,118.2142857142857
0.3395946613939694,1.515451217695624,192,119.71428571428571
0.3400889767671775,1.5040023470921031,193,121.0
0.3405832921403856,1.4925534764885822,194,122.28571428571429
0.3410776075135937,1.483012750985648,195,123.35714285714285
0.34157192288680177,1.4753801705833007,196,124.21428571428571
0.34206623826000987,1.469019686914678,197,124.92857142857142
0.34256055363321797,1.464567348346642,198,125.42857142857143
0.3430548690064261,1.4613871065123307,199,125.78571428571428
0.3435491843796342,1.457570816311157,200,126.21428571428571
0.3440434997528423,1.4550266228437079,201,126.49999999999999
0.3445378151260504,1.4518463810093964,202,126.85714285714285
0.3450321304992585,1.4473940424413605,203,127.35714285714285
0.3455264458724666,1.4429417038733248,204,127.85714285714285
0.3460207612456747,1.437217268571564,205,128.5
0.34651507661888287,1.4314928332698036,206,129.14285714285714
0.34700939199209097,1.4270404947017676,207,129.64285714285714
0.34750370736529906,1.4213160594000072,208,130.28571428571428
0.34799802273850716,1.4168637208319712,209,130.78571428571428
0.34849233811171526,1.4130474306307979,210,131.2142857142857
0.34898665348492336,1.4073229953290372,211,131.85714285714286
0.3494809688581315,1.4015985600272767,212,132.5
0.3499752842313396,1.3946020279917917,213,133.28571428571428
0.3504695996045477,1.3850613024888576,214,134.35714285714283
0.3509639149777558,1.3736124318853364,215,135.64285714285714
0.3514582303509639,1.3596193678143664,216,137.2142857142857
0.351952545724172,1.343082110275947,217,139.07142857142858
0.3524468610973801,1.3252727560038036,218,141.07142857142856
0.35294117647058826,1.3055552566310729,219,143.28571428571428
0.35343549184379636,1.2845656605246178,220,145.64285714285714
0.35392980721700446,1.2635760644181626,221,148.0
0.35442412259021255,1.2432225166785698,222,150.28571428571428
0.35491843796342065,1.2222329205721145,223,152.64285714285714
0.35541275333662875,1.202515421199384,224,154.85714285714286
0.35590706870983685,1.1840700185603779,225,156.92857142857144
0.356401384083045,1.1668967126550964,226,158.85714285714286
0.3568956994562531,1.1509955034835397,227,160.64285714285714
0.3573900148294612,1.1363663910457074,228,162.28571428571428
0.3578843302026693,1.1223733269747371,229,163.85714285714286
0.3583786455758774,1.1096523596374916,230,165.28571428571428
0.3588729609490855,1.098203489033971,231,166.57142857142856
0.35936727632229365,1.087390666797312,232,167.78571428571428
0.35986159169550175,1.0765778445606535,233,168.99999999999997
0.36035590706870985,1.0676731674245814,234,170.0
0.36085022244191794,1.0587684902885095,235,171.0
0.36134453781512604,1.0504998615193,236,171.92857142857142
0.36183885318833414,1.043503329483815,237,172.7142857142857
0.36233316856154224,1.0358707490814674,238,173.57142857142858
0.3628274839347504,1.0282381686791204,239,174.42857142857142
0.3633217993079585,1.020605588276773,240,175.28571428571428
0.3638161146811666,1.0117009111407012,241,176.28571428571428
0.3643104300543747,1.0027962340046292,242,177.28571428571428
0.3648047454275828,0.9938915568685576,243,178.28571428571425
0.3652990608007909,0.9843508313656233,244,179.35714285714283
0.365793376173999,0.9748101058626888,245,180.42857142857144
0.36628769154720714,0.965269380359755,246,181.5
0.36678200692041524,0.9576367999574076,247,182.35714285714286
0.36727632229362334,0.9500042195550604,248,183.2142857142857
0.36777063766683143,0.9436437358864376,249,183.92857142857142
0.36826495304003953,0.9372832522178147,250,184.64285714285714
0.36875926841324763,0.9309227685491921,251,185.35714285714283
0.3692535837864558,0.9258343816142938,252,185.92857142857142
0.3697478991596639,0.9207459946793957,253,186.49999999999997
0.370242214532872,0.9150215593776352,254,187.1428571428571
0.3707365299060801,0.9099331724427373,255,187.71428571428567
0.3712308452792882,0.9042087371409762,256,188.35714285714286
0.3717251606524963,0.8991203502060783,257,188.92857142857142
0.3722194760257044,0.8946680116380423,258,189.42857142857142
0.37271379139891253,0.889579624703144,259,190.0
0.37320810677212063,0.8851272861351083,260,190.49999999999997
0.3737024221453287,0.8806749475670723,261,190.99999999999997
0.3741967375185368,0.8762226089990361,262,191.5
0.3746910528917449,0.8717702704310004,263,191.99999999999997
0.375185368264953,0.8673179318629642,264,192.5
0.3756796836381611,0.8628655932949283,265,193.0
0.3761739990113693,0.8584132547268923,266,193.5
0.3766683143845774,0.8539609161588566,267,193.99999999999997
0.3771626297577855,0.8495085775908207,268,194.49999999999997
0.37765694513099357,0.8456922873896469,269,194.92857142857142
0.37815126050420167,0.8418759971884735,270,195.35714285714283
0.37864557587740977,0.8386957553541623,271,195.71428571428567
0.3791398912506179,0.8361515618867132,272,195.99999999999994
0.379634206623826,0.8342434167861263,273,196.21428571428567
0.3801285219970341,0.8329713200524016,274,196.35714285714283
0.3806228373702422,0.8316992233186771,275,196.49999999999997
0.3811171527434503,0.8297910782180902,276,196.7142857142857
0.3816114681166584,0.8285189814843654,277,196.85714285714286
0.3821057834898665,0.8259747880169164,278,197.14285714285714
0.38260009886307467,0.8234305945494673,279,197.42857142857142
0.38309441423628277,0.8196143043482937,280,197.85714285714283
0.38358872960949086,0.8151619657802578,281,198.35714285714283
0.38408304498269896,0.811345675579084,282,198.78571428571428
0.38457736035590706,0.8075293853779104,283,199.2142857142857
0.38507167572911516,0.8030770468098745,284,199.7142857142857
0.38556599110232326,0.7992607566087007,285,200.14285714285714
0.3860603064755314,0.7948084180406647,286,200.64285714285714
0.3865546218487395,0.7909921278394911,287,201.07142857142856
0.3870489372219476,0.7871758376383176,288,201.49999999999997
0.3875432525951557,0.7827234990702814,289,202.0
0.3880375679683638,0.7782711605022459,290,202.49999999999997
0.3885318833415719,0.7738188219342097,291,203.0
0.38902619871478,0.7687304349993114,292,203.57142857142858
0.38952051408798816,0.7642780964312754,293,204.07142857142858
0.39001482946119626,0.7598257578632397,294,204.57142857142856
0.39050914483440435,0.7553734192952037,295,205.07142857142856
0.39100346020761245,0.7509210807271678,296,205.57142857142856
0.39149777558082055,0.7471047905259944,297,205.99999999999994
0.39199209095402865,0.7432885003248204,298,206.42857142857142
0.3924864063272368,0.740108258490509,299,206.78571428571428
0.3929807217004449,0.7369280166561973,300,207.14285714285717
0.393475037073653,0.7337477748218861,301,207.5
0.3939693524468611,0.7305675329875749,302,207.85714285714283
0.3944636678200692,0.7280233395201257,303,208.14285714285714
0.3949579831932773,0.7248430976858142,304,208.5
0.3954522985664854,0.721662855851503,305,208.85714285714283
0.39594661393969355,0.7184826140171914,306,209.21428571428572
0.39644092931290165,0.714666323816018,307,209.64285714285714
0.39693524468610974,0.7114860819817066,308,210.0
0.39742956005931784,0.7095779368811197,309,210.21428571428572
0.39792387543252594,0.7095779368811199,310,210.2142857142857
0.39841819080573404,0.7108500336148444,311,210.07142857142856
0.39891250617894214,0.7140302754491559,312,209.7142857142857
0.3994068215521503,0.7184826140171914,313,209.21428571428572
0.3999011369253584,0.7242070493189521,314,208.57142857142856
0.4003954522985665,0.7299314846207126,315,207.92857142857142
0.4008897676717746,0.7343838231887487,316,207.4285714285714
0.4013840830449827,0.735655919922473,317,207.28571428571428
0.4018783984181908,0.7350198715556107,318,207.35714285714286
0.40237271379139894,0.7318396297212992,319,207.71428571428572
0.40286702916460704,0.7267512427864011,320,208.28571428571428
0.40336134453781514,0.7197547107509161,321,209.07142857142856
0.40385565991102323,0.7114860819817068,322,209.99999999999997
0.40434997528423133,0.7032174532124971,323,210.92857142857142
0.40484429065743943,0.6949488244432875,324,211.85714285714283
0.40533860603064753,0.6873162440409402,325,212.7142857142857
0.4058329214038557,0.6803197120054549,326,213.5
0.4063272367770638,0.6733231799699702,327,214.28571428571425
0.4068215521502719,0.6669626963013473,328,214.99999999999997
0.40731586752348,0.6606022126327245,329,215.7142857142857
0.4078101828966881,0.6542417289641016,330,216.42857142857142
0.4083044982698962,0.6478812452954785,331,217.14285714285717
0.4087988136431043,0.640884713259994,332,217.92857142857142
0.40929312901631243,0.6332521328576466,333,218.78571428571428
0.4097874443895205,0.6256195524552994,334,219.6428571428571
0.4102817597627286,0.6179869720529518,335,220.5
0.4107760751359367,0.6109904400174668,336,221.28571428571428
0.4112703905091448,0.6039939079819818,337,222.07142857142856
0.4117647058823529,0.597633424313359,338,222.78571428571428
0.4122590212555611,0.5919089890115985,339,223.42857142857142
0.4127533366287692,0.5868206020767004,340,224.0
0.4132476520019773,0.5817322151418021,341,224.57142857142858
0.41374196737518537,0.5766438282069037,342,225.14285714285714
0.41423628274839347,0.5709193929051435,343,225.78571428571428
0.41473059812160157,0.5651949576033828,344,226.42857142857142
0.41522491349480967,0.5588344739347599,345,227.14285714285714
0.4157192288680178,0.5524739902661375,346,227.85714285714283
0.4162135442412259,0.5467495549643768,347,228.5
0.416707859614434,0.5416611680294787,348,229.07142857142856
0.4172021749876421,0.5365727810945806,349,229.64285714285714
0.4176964903608502,0.5327564908934068,350,230.07142857142856
0.4181908057340583,0.528940200692233,351,230.5
0.4186851211072664,0.5251239104910592,352,230.92857142857144
0.41917943648047457,0.521943668656748,353,231.28571428571428
0.41967375185368266,0.5174913300887121,354,231.7857142857143
0.42016806722689076,0.512402943153814,355,232.35714285714286
0.42066238260009886,0.5073145562189154,356,232.92857142857144
0.42115669797330696,0.5015901209171552,357,233.57142857142858
0.42165101334651506,0.4958656856153949,358,234.2142857142857
0.42214532871972316,0.4914133470473585,359,234.71428571428572
0.4226396440929313,0.486961008479323,360,235.21428571428572
0.4231339594661394,0.4831447182781492,361,235.64285714285714
0.4236282748393475,0.479964476443838,362,236.0
0.4241225902125556,0.4774202829763885,363,236.2857142857143
0.4246169055857637,0.4748760895089399,364,236.57142857142856
0.4251112209589718,0.4723318960414904,365,236.85714285714286
0.42560553633217996,0.46978770257404134,366,237.14285714285714
0.42609985170538806,0.46660746073973014,367,237.5
0.42659416707859615,0.46279117053855634,368,237.92857142857144
0.42708848245180425,0.45961092870424514,369,238.28571428571428
0.42758279782501235,0.45515859013620874,370,238.7857142857143
0.42807711319822045,0.45007020320131064,371,239.35714285714286
0.42857142857142855,0.4456178646332747,372,239.85714285714286
0.4290657439446367,0.4405294776983766,373,240.42857142857144
0.4295600593178448,0.4354410907634789,374,240.99999999999997
0.4300543746910529,0.43098875219544297,375,241.49999999999997
0.430548690064261,0.42653641362740613,376,242.00000000000003
0.4310430054374691,0.4227201234262328,377,242.42857142857144
0.4315373208106772,0.41953988159192157,378,242.78571428571428
0.4320316361838853,0.4157235913907482,379,243.2142857142857
0.43252595155709345,0.4112712528227118,380,243.71428571428572
0.43302026693030155,0.4061828658878137,381,244.28571428571428
0.43351458230350964,0.40045843058605346,382,244.92857142857142
0.43400889767671774,0.39346189855056846,383,245.7142857142857
0.43450321304992584,0.3871014148819456,384,246.42857142857142
0.43499752842313394,0.38010488284646016,385,247.21428571428572
0.4354918437963421,0.37310835081097515,386,248.0
0.4359861591695502,0.36674786714235275,387,248.7142857142857
0.4364804745427583,0.3603873834737299,388,249.42857142857142
0.4369747899159664,0.3552989965388318,389,249.99999999999997
0.4374691052891745,0.3502106096039337,390,250.57142857142856
0.4379634206623826,0.34385012593531084,391,251.28571428571428
0.4384577360355907,0.33876173900041273,392,251.85714285714283
0.43895205140879884,0.3330373036986516,393,252.50000000000003
0.43944636678200694,0.32731286839689133,394,253.14285714285714
0.43994068215521503,0.32222448146199323,395,253.71428571428572
0.44043499752842313,0.3158639977933704,396,254.42857142857142
0.44092931290163123,0.3107756108584723,397,254.99999999999997
0.44142362827483933,0.30568722392357417,398,255.57142857142856
0.44191794364804743,0.2999627886218139,399,256.21428571428567
0.4424122590212556,0.29487440168691537,400,256.7857142857143
0.4429065743944637,0.2891499663851551,401,257.4285714285714
0.4434008897676718,0.284061579450257,402,257.99999999999994
0.4438952051408799,0.27897319251535846,403,258.57142857142856
0.444389520514088,0.27388480558046036,404,259.1428571428571
0.4448838358872961,0.26943246701242396,405,259.64285714285717
0.44537815126050423,0.26498012844438845,406,260.1428571428571
0.4458724666337123,0.26052778987635206,407,260.64285714285717
0.4463667820069204,0.25734754804204085,408,261.0
0.4468610973801285,0.2528952094740049,409,261.5
0.4473554127533366,0.2497149676396937,410,261.85714285714283
0.4478497281265447,0.24653472580538294,411,262.21428571428567
0.4483440434997528,0.24399053233793389,412,262.49999999999994
0.448838358872961,0.24208238723734699,413,262.71428571428567
0.4493326742461691,0.24081029050362224,414,262.85714285714283
0.44982698961937717,0.23953819376989793,415,262.99999999999994
0.45032130499258527,0.23953819376989793,416,262.99999999999994
0.45081562036579337,0.23953819376989793,417,262.99999999999994
0.45130993573900147,0.23953819376989793,418,262.99999999999994
0.45180425111220957,0.23890214540303534,419,263.07142857142856
0.4522985664854177,0.23763004866931103,420,263.21428571428567
0.4527928818586258,0.23635795193558629,421,263.35714285714283
0.4532871972318339,0.23508585520186154,422,263.5
0.453781512605042,0.23444980683499939,423,263.57142857142856
0.4542758279782501,0.23444980683499939,424,263.57142857142856
0.4547701433514582,0.23444980683499939,425,263.57142857142856
0.4552644587246663,0.23508585520186198,426,263.49999999999994
0.45575877409787446,0.23572190356872325,427,263.42857142857144
0.45625308947108256,0.23635795193558629,428,263.35714285714283
0.45674740484429066,0.23572190356872413,429,263.4285714285714
0.45724172021749876,0.23317771010127508,430,263.71428571428567
0.45773603559070686,0.22936141990010128,431,264.1428571428571
0.45823035096391496,0.22490908133206533,432,264.6428571428571
0.4587246663371231,0.21918464603030463,433,265.2857142857143
0.4592189817103312,0.21282416236168222,434,265.99999999999994
0.4597132970835393,0.20519158195933418,435,266.8571428571429
0.4602076124567474,0.19883109829071177,436,267.57142857142856
0.4607019278299555,0.19310666298895107,437,268.2142857142857
0.4611962432031636,0.18801827605405297,438,268.7857142857143
0.4616905585763717,0.1829298891191553,439,269.3571428571428
0.46218487394957986,0.17720545381739417,440,270.0
0.46267918932278795,0.17211706688249606,441,270.57142857142856
0.46317350469599605,0.16702867994759796,442,271.1428571428571
0.46366782006920415,0.16003214791211295,443,271.9285714285714
0.46416213544241225,0.1517635191429032,444,272.85714285714283
0.46465645081562035,0.1422227936399687,445,273.92857142857144
0.46515076618882845,0.13140997140331034,446,275.1428571428571
0.4656450815620366,0.12186924590037584,447,276.2142857142857
0.4661393969352447,0.11232852039744223,448,277.2857142857143
0.4666337123084528,0.10405989162823293,449,278.21428571428567
0.4671280276816609,0.09897150469333438,450,278.7857142857143
0.467622343054869,0.09706335959274748,451,279.0
0.4681166584280771,0.09833545632647178,452,278.8571428571429
0.46861097380128525,0.10342384326137033,453,278.2857142857143
0.46910528917449335,0.11169247203057919,454,277.3571428571429
0.46959960454770144,0.122505294267238,455,276.14285714285717
0.47009391992090954,0.1352262616044837,456,274.7142857142857
0.47058823529411764,0.1479472289417294,457,273.2857142857143
0.47108255066732574,0.16003214791211295,458,271.9285714285714
0.47157686604053384,0.1702089217819096,459,270.7857142857142
0.472071181413742,0.176569405450532,460,270.07142857142856
0.4725654967869501,0.17974964728484366,461,269.71428571428567
0.4730598121601582,0.17974964728484322,462,269.7142857142857
0.4735541275333663,0.17529730871680727,463,270.2142857142857
0.4740484429065744,0.16830077668132226,464,271.0
0.4745427582797825,0.1593960995452508,465,271.99999999999994
0.4750370736529906,0.1479472289417294,466,273.2857142857143
0.47553138902619874,0.1371344067050706,467,274.5
0.47602570439940683,0.12568553610154964,468,275.7857142857143
0.47652001977261493,0.11360061713116698,469,277.1428571428571
0.47701433514582303,0.10215174652764603,470,278.4285714285714
0.47750865051903113,0.09070287592412507,471,279.71428571428567
0.47800296589223923,0.07861795695374152,472,281.07142857142856
0.4784972812654474,0.06780513471708272,473,282.2857142857143
0.4789915966386555,0.05699231248042391,474,283.5
0.4794859120118636,0.04617949024376511,475,284.7142857142857
0.4799802273850717,0.035366668007106306,476,285.92857142857144
0.4804745427582798,0.02582594250417225,477,287.0
0.4809688581314879,0.016285217001238195,478,288.07142857142856
0.481463173504696,0.007380539865166291,479,289.07142857142856
0.4819574888779041,-0.0015241372709056122,480,290.07142857142856
0.4824518042511122,-0.010428814406977072,481,291.07142857142856
0.4829461196243203,-0.019333491543048975,482,292.07142857142856
0.4834404349975284,-0.027602120312258727,483,293.0
0.4839347503707365,-0.03650679744833063,484,294.0
0.4844290657439446,-0.046047522951264686,485,295.07142857142856
0.4849233811171527,-0.05558824845419874,486,296.1428571428571
0.4854176964903609,-0.0651289739571328,487,297.21428571428567
0.48591201186356897,-0.075305747826929,488,298.3571428571428
0.48640632723677707,-0.08611857006358781,489,299.5714285714285
0.48690064260998517,-0.09756744066710876,490,300.8571428571428
0.48739495798319327,-0.10965235963749231,491,302.21428571428567
0.48788927335640137,-0.12237332697473802,492,303.6428571428571
0.48838358872960946,-0.13573034267884543,493,305.1428571428571
0.4888779041028176,-0.1503594551166776,494,306.7857142857142
0.4893722194760257,-0.16562461592137234,495,308.49999999999994
0.4898665348492338,-0.18152582509292925,496,310.2857142857142
0.4903608502224419,-0.1974270342644866,497,312.07142857142856
0.49085516559565,-0.2139642918029061,498,313.92857142857144
0.4913494809688581,-0.2305015493413256,499,315.78571428571433
0.49184379634206626,-0.24767485524660682,500,317.7142857142857
0.49233811171527436,-0.2648481611518876,501,319.6428571428571
0.49283242708848246,-0.28202146705716924,502,321.57142857142856
0.49332674246169056,-0.29919477296245045,503,323.49999999999994
0.49382105783489866,-0.31764017560145685,504,325.57142857142856
0.49431537320810676,-0.33608557824046326,505,327.64285714285717
0.49480968858131485,-0.3538949325126066,506,329.6428571428571
0.495304003954523,-0.3704321900510257,507,331.49999999999994
0.4957983193277311,-0.3818810606545471,508,332.7857142857143
0.4962926347009392,-0.38442525412199613,509,333.07142857142856
0.4967869500741473,-0.3742484802521995,510,331.9285714285714
0.4972812654473554,-0.34944259394457067,511,329.1428571428571
0.4977755808205635,-0.3093715468322471,512,324.6428571428571
0.4982698961937716,-0.25403533891522967,513,318.42857142857144
0.49876421156697975,-0.18597816366096565,514,310.7857142857143
0.49925852694018785,-0.10838026290376801,515,302.07142857142856
0.49975284231339595,-0.02442187847794708,516,292.6428571428571
0.5002471576866041,0.06017255431473556,517,283.1428571428571
0.5007414730598122,0.1428588420068313,518,273.85714285714283
0.5012357884330203,0.21918464603030507,519,265.2857142857142
0.5017301038062284,0.2802452892490832,520,258.4285714285714
0.5022244191794365,0.3266768200300292,521,253.21428571428572
0.5027187345526446,0.35784319000628084,522,249.71428571428572
0.5032130499258527,0.372472302444113,523,248.07142857142856
0.5037073652990608,0.372472302444113,524,248.07142857142858
0.5042016806722689,0.35847923837314344,525,249.6428571428571
0.504695996045477,0.3343094004323768,526,252.35714285714283
0.5051903114186851,0.30823141739102367,527,255.28571428571425
0.5056846267918932,0.2815173859828075,528,258.2857142857143
0.5061789421651013,0.2548033545745918,529,261.2857142857143
0.5066732575383095,0.22936141990010128,530,264.1428571428571
0.5071675729115176,0.20455553359247247,531,266.9285714285714
0.5076618882847257,0.18165779238543012,532,269.5
0.5081562036579338,0.1600321479121125,533,271.92857142857144
0.5086505190311419,0.13967860017251965,534,274.2142857142857
0.50914483440435,0.12123319753351369,535,276.2857142857143
0.5096391497775581,0.10342384326137033,536,278.2857142857143
0.5101334651507662,0.08688658572295127,537,280.1428571428571
0.5106277805239743,0.07162142491825607,538,281.8571428571429
0.5111220958971824,0.057628360847286064,539,283.42857142857144
0.5116164112703905,0.0436352967763165,540,284.99999999999994
0.5121107266435986,0.030914329439070354,541,286.42857142857144
0.5126050420168067,0.018829410468687247,542,287.7857142857143
0.5130993573900148,0.006744491498304139,543,289.1428571428571
